Unnamed: 0,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original,Region.AAL.1
275,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.558,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,SEF,name similarity,SEF,NR,158,,,,0.558, Supp_Motor_Area_R;Supp_Motor_Area_L
276,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.557,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,MFC,name similarity,MFC,NR,158,,,,0.557,Cingulum_Mid_L;Cingulum_Ant_R;Cingulum_Ant_L;Cingulum_Mid_R
277,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.558,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,DLPFC,name similarity,DLPFC,NR,158,,,,0.558, Frontal_Mid_R;Frontal_Mid_L
278,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,manipulating parts vs whole object,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,FEF,name similarity,FEF,NR,158,,,,0.56, Precentral_L;Precentral_R
279,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.578,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,FEF,name similarity,FEF,NR,158,,,,0.578, Precentral_L;Precentral_R
280,22,2013,Network structure and dynamics of the mental workspace,Rule,Figure 3,maintaining parts vs whole object,0.623,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.5mm,smoothed,Native Space,Movement Correction,None,15,160.0,4.0,,,,unkown,,,,,,DLPFC,name similarity,DLPFC,NR,158,,,,0.623, Frontal_Mid_R;Frontal_Mid_L
281,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.5,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Supp_Motor_Area_R,,,,,They used AAL,R supplementary motor area,2371,50,,,,0.5,Supp_Motor_Area_R
282,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.52,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Cingulum_Ant_L,,,,,They used AAL,L anterior cinculum,1400,50,,,,0.52,Cingulum_Ant_L
283,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.52,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Cingulum_Ant_R,,,,,They used AAL,R anterior cingulum_,1313,50,,,,0.52,Cingulum_Ant_R
284,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.52,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Inf_Oper_R,,,,,They used AAL,R inferior frontal operculum,1399,50,,,,0.52,Frontal_Inf_Oper_R
285,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.52,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Insula_R,,,,,They used AAL,R insula,1770,50,,,,0.52,Insula_R
286,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.52,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Sup_Medial_R,,,,,They used AAL,R superior medial frontal,2134,50,,,,0.52,Frontal_Sup_Medial_R
287,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Mid_L; Frontal_Sup_L; Frontal_Inf_Orb_L; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Mid_Orb_L; Frontal_Sup_Orb_L,,,,,They used AAL,"L superior,mid,inf orbital frontal",15570,50,,,,0.54,Frontal_Mid_L; Frontal_Sup_L; Frontal_Inf_Orb_L; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Mid_Orb_L; Frontal_Sup_Orb_L
288,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.54,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Mid_R; Frontal_Sup_R; Frontal_Inf_Orb_R; Frontal_Inf_Tri_R; Frontal_Inf_Oper_R; Frontal_Mid_Orb_R; Frontal_Sup_Orb_R,,,,,They used AAL,"R superior,mid,inf orbital frontal",16429,50,,,,0.54,Frontal_Mid_R; Frontal_Sup_R; Frontal_Inf_Orb_R; Frontal_Inf_Tri_R; Frontal_Inf_Oper_R; Frontal_Mid_Orb_R; Frontal_Sup_Orb_R
289,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.55,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Supp_Motor_Area_L,,,,,They used AAL,L supplementart motor area,2147,50,,,,0.55,Supp_Motor_Area_L
290,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.56,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Inf_Tri_R,,,,,They used AAL,L inferior frontal opurculum,2151,50,,,,0.56,Frontal_Inf_Tri_R
291,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.56,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Inf_Tri_R,,,,,They used AAL,R inferior frontal triangularis,2151,50,,,,0.56,Frontal_Inf_Tri_R
292,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.57,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Mid_L,,,,,They used AAL,L mid frontal,4863,50,,,,0.57,Frontal_Mid_L
293,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.57,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Sup_Medial_L,,,,,They used AAL,L superior medial frontal,2992,50,,,,0.57,Frontal_Sup_Medial_L
294,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.57,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Sup_R,,,,,They used AAL,R superior frontal,4056,50,,,,0.57,Frontal_Sup_R
295,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.57,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Mid_R,,,,,They used AAL,R mid frontal,5104,50,,,,0.57,Frontal_Mid_R
296,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Inf_Tri_L,,,,,They used AAL,L inferior frontal triangularis,2529,50,,,,0.58,Frontal_Inf_Tri_L
297,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.58,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Insula_L,,,,,They used AAL,L insula,1858,50,,,,0.58,Insula_L
298,23,2012,Exploring commonalities across participants in the neural representation of objects.,Perceptual,Figure 5,whether subjects were passively viewing pictures of tools or dwellings,0.6,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.125mmx3.125mmx5mm,unsmooth,coregistered,Movement Correction,Normalized Spatially,12,,,,,,AAL,,Frontal_Sup_L,,,,,They used AAL,L superior frontal,3599,50,,,,0.6,Frontal_Sup_L
299,24,2008,Unconscious determiNAts of free decisions in the human brain.,Response,Figure 2,whether subjects spontaneously chose to press left or right,0.51,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"-9,6,57",MNI,,,,,,,,coordinate transfer,pre-SMA,113,18,0.51,median across (11 center of 13 time-points),,0.55,Supp_Motor_Area_L
300,24,2008,Unconscious determiNAts of free decisions in the human brain.,Response,Figure 2,whether subjects spontaneously chose to press left or right,0.58,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"3,-6,54",MNI,,,,,,,,coordinate transfer,SMA,113,18,0.58,,,0.7,Supp_Motor_Area_R
301,24,2008,Unconscious determiNAts of free decisions in the human brain.,Rule,Figure 2,whether subjects would spontaneously choose to press left or right,0.54,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,160.0,2.0,,"0,60,-3",MNI,,,,,,,,coordinate transfer,Medial frontopolar cortex,113,18,0.54,,,0.56,Frontal_Med_Orb_L
302,24,2008,Unconscious determiNAts of free decisions in the human brain.,Rule,Figure 2,whether subjects would spontaneously choose to press left or right,0.55,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,160.0,2.0,,"30,66,12",MNI,,,,,,,,coordinate transfer,Lateral frontopolar cortex,113,18,0.55,,,0.6,Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
303,25,2011,Cortical Mechanisms of Cognitive Control for Shifting Attention in Vision and Working Memory,Rule,Figure 6,whether subjects performed a spatial attention shift vs WM counter shift Perceptualor mnemonic attention shifts,0.51,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,6,420.0,4.0,,,,unkown,,,,,,Superior frontal sulcus,name similarity,Superior frontal sulcus,NR,405,0.51,median across (7 points after 0),,0.56,Frontal_Sup_L; Frontal_Sup_R
304,26,2011,Tracking the Unconscious Generation of Free Decisions Using UItra-High Field fMRI,Rule,Figure 3,whether subjects intended to press one of two buttons,0.52,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,55.0,2.0,,"-23,59,-9",MNI,,,,,,,,coordinate transfer,left frontopolar cortex,113,18,0.52,"median across (points 2-19, excl 1 and 20. ",,0.57,Frontal_Mid_Orb_L
305,27,2012,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.52,,2,0,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,1080.0,6.0,,"3,58,39",MNI,,,,,,,,coordinate transfer,dorsomedial aPFC,251,9,0.52,median across 5 time points used for main group analysis ,,0.55,Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
306,27,2012,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.52,,2,0,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,1080.0,6.0,,"-39, 54, 3",MNI,,,,,,,,coordinate transfer,left ventral aPFC,251,9,0.52,,,0.58,Frontal_Mid_L
307,27,2012,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.58,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,1080.0,6.0,,"3,58,39",MNI,,,,,,,,coordinate transfer,dorsomedial aPFC,251,9,0.58,,,0.63,Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
308,27,2012,Human anterior prefrontal cortex encodes the what and when of future intentions,Rule,Figure 4,what upcoming task subjects intended to do,0.62,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,7T,1mmx1mmx1mm,unsmooth,Native Space,Movement Correction,None,11,1080.0,6.0,,"-39, 54, 3",MNI,,,,,,,,coordinate transfer,left ventral aPFC,251,9,0.62,,,0.67,Frontal_Mid_L
309,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during easy task,0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.48,Frontal_Sup_Medial_L
310,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during easy task,0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,630,18,,,,0.48,Frontal_Inf_Tri_R;Frontal_Inf_Tri_L
311,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during easy task,0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.51,Insula_R;Insula_L
312,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during difficult task,0.57,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.57,Frontal_Sup_Medial_L
313,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during difficult task,0.57,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.57,Insula_R;Insula_L
314,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Perceptual,Figure 3,position coding during difficult task,0.57,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,630,18,,,,0.57,Frontal_Inf_Tri_R;Frontal_Inf_Tri_L
315,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during difficult task,0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.48,Frontal_Sup_Medial_L
316,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during easy task,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.49,Frontal_Sup_Medial_L
317,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during easy task,0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,630,18,,,,0.51,Frontal_Inf_Tri_R;Frontal_Inf_Tri_L
318,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during difficult task,0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.53,Insula_R;Insula_L
319,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during difficult task,0.55,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,630,18,,,,0.55,Frontal_Inf_Tri_R;Frontal_Inf_Tri_L
320,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Response,Figure 4,Response during easy task,0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,,,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.55,Insula_R;Insula_L
321,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,975.0,4.0,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.55,Insula_R;Insula_L
322,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,975.0,4.0,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.58,Frontal_Sup_Medial_L
323,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during easy task,0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,975.0,4.0,,"35,19,3;-35,19,3",MNI,,,,,,,,coordinate transfer,AI/FO,111,18,,,,0.59,Insula_R;Insula_L
324,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during difficult task,0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,975.0,4.0,,"38,26,24;-38,26,24",MNI,,,,,,,,coordinate transfer,IFS,630,18,,,,0.6,Frontal_Inf_Tri_R;Frontal_Inf_Tri_L
325,28,2011,Adaptive Coding of Task-Relevant Information in Human Frontoparietal Cortex,Rule,Figure 4,Rule during easy task,0.64,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,None,12,975.0,4.0,,"0,23,39",MNI,,,,,,,,coordinate transfer,ACC/pre-SMA,777,18,,,,0.64,Frontal_Sup_Medial_L
