PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.AAL.1
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.69,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.75,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.79,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,,Precentral_R
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"-46,22,33",Talairach,,9,,,,,,,lBA9 L, Frontal_Sup_L;Frontal_Mid_L; Frontal_Sup_Medial_L
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"-31,7,48",Talairach,,8,,,,,,,lBA8 L, Frontal_Sup_L;Frontal_Mid_L; Frontal_Sup_Medial_L; Supp_Motor_Area_L
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.84,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"32,33,30",Talairach,,9,,,,,,,rBA9 R, Frontal_Mid_R; Frontal_Sup_Medial_R; Frontal_Sup_R
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.86,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"29,-1,34",Talairach,,8,,,,,,,rBA8 R, Frontal_Mid_R; Frontal_Sup_Medial_R; Supp_Motor_Area_R;Frontal_Sup_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side planning period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side planning period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side planning period,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,Frontal_Sup_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side planning period,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Cingulum_Mid_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Supp_Motor_Area_L
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.42,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.45,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"-4, -8, 58",MNI,,,,,,,,coordinate transfer,L DMFC,Supp_Motor_Area_L
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.45,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,Frontal_Mid_R
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.45,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,Precentral_R
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,Supp_Motor_Area_R
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,Precentral_R
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.47,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"-34, 28, 35",MNI,,,,,,,,coordinate transfer,L DLPFC,Frontal_Mid_L
48,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.47,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,Precentral_L
