PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.MD.1
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Perceptual,Text,which color the stimulus was,0.528,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-35,19,3;35,19,3",MNI,,,,,,,,coordinate transfer,bi AI/FO_,Insula_R;Insula_L
91,Differentiating Intended Sensory Outcome from Underlying Motor Actions in the Human Brain,Response,Table 3,which direction (vertical or horizontal) the hand trace was intended to go,0.56,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,10,,,,,,Cingulum_Ant_L; Cingulum_Ant_R,,,,,,,ACC
91,Differentiating Intended Sensory Outcome from Underlying Motor Actions in the Human Brain,Response,Table 1,which direction (vertical or horizontal) the hand trace was intended to go,0.63,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,10,,,,,,Precentral_R,,,,,,,IFGop_L;PrecG_L
91,Differentiating Intended Sensory Outcome from Underlying Motor Actions in the Human Brain,Response,Table 1,which direction (vertical or horizontal) the hand trace was intended to go,0.64,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,10,,,,,,Frontal_Sup_L,,,,,,,ACC;PrecG_R;MFGorb_R
91,Differentiating Intended Sensory Outcome from Underlying Motor Actions in the Human Brain,Response,Table 1,which direction the hand trace was going,0.66,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,10,,,,,,Precentral_L,,,,,,,PrecG_R;IFGop_R
87,Characterizing the Associative Content of Brain Structures Involved in Habitual and Goal-Directed Actions in Humans: A Multivariate fMRI Study,Response,Figure 3,decoded action at action time,0.51,,2,1,Searchlight Peak,Single Trial Multi-Time Point,GNB,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Temporally,19,,"3,53,-20",,,,,,,,,,,Outside_MD
87,Characterizing the Associative Content of Brain Structures Involved in Habitual and Goal-Directed Actions in Humans: A Multivariate fMRI Study,Response,Figure 3,decoded action at action time,0.52,,2,1,Searchlight Peak,Single Trial Multi-Time Point,GNB,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Temporally,19,,"60,17,34",,,,,,,,,,,Outside_MD
85,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Response,Figure 5,decode which finger used,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,53,,,,,6,,,,,,,, PrecG_R
85,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Response,Figure 5,decode which finger used,0.64,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,53,,,,,6,,,,,,,, PrecG_R
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Precentral_L,,,,,,,PrecG_R;IFGop_R
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Frontal_Sup_L,,,,,,,ACC;PrecG_R;MFGorb_R
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Frontal_Sup_R,,,,,,,ACC;MFGorb_L;PrecG_L
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Frontal_Sup_L,,,,,,,ACC;PrecG_R;MFGorb_R
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Frontal_Sup_R,,,,,,,ACC;MFGorb_L;PrecG_L
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Precentral_R,,,,,,,IFGop_L;PrecG_L
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.52,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Precentral_R,,,,,,,IFGop_L;PrecG_L
82,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,8,,,,,,Precentral_L,,,,,,transformed by visually inspecting ROIs,PrecG_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table1/Figure 2,different aspects of grasping,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.62,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,"44,45",,,,,,,,Insula_R;IFGop_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 2,different aspects of grasping,0.69,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.75,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
78,Probing the reaching-grasping network in humans throughmultivoxel patt ern decoding,Response,Table 3,different aspects of grasping,0.79,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,19,,,,,6,,,,,,,, PrecG_R
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"-46,22,33",Talairach,,9,,,,,,,lBA9 L,Outside_MD
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.72,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"-31,7,48",Talairach,,8,,,,,,,lBA8 L,Outside_MD
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.84,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"32,33,30",Talairach,,9,,,,,,,rBA9 R,Outside_MD
71,The involvement of the fronto-parietal brain network in oculomotor sequence learning using fMRI,Response,Figure 5,"decode which type of eye-movement sequence the participants used, either reactive or predictive. Could the participant predict vs not predict the sequence to follow the target. ",0.86,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,13,,"29,-1,34",Talairach,,8,,,,,,,rBA8 R,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,PrecG_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,PrecG_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,IFGop_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,PrecG_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,PrecG_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,IFGop_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,IFGop_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Outside_MD
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side planning period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,PrecG_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,IFGop_R
49,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side planning period,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,Outside_MD
