PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"30,37,30","30,37,35",Talairach,,,,,,,,coordinate transfer,right DLPFC,46,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"30,37,30","30,37,35",Talairach,,,,,,,,coordinate transfer,right DLPFC,46,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-32,34,35","-32,33,39",Talairach,,,,,,,,coordinate transfer,left DLPFC,54,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",reach vs grasp cross-left and right,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-48,-2,39","-48,4,42",Talairach,,,,,,,,coordinate transfer,PMv left,59,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-48,-2,39","-48,4,42",Talairach,,,,,,,,coordinate transfer,PMv left,59,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"54,-3,35","55,-5,38",Talairach,,,,,,,,coordinate transfer,PMv right,48,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-8,13,33","-8,12,37",Talairach,,,,,,,,coordinate transfer,preSMA left,68,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"3,12,38","3,10,42",Talairach,,,,,,,,coordinate transfer,preSMA right,52,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"3,12,38","3,10,42",Talairach,,,,,,,,coordinate transfer,preSMA right,52,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"3,12,38","3,10,42",Talairach,,,,,,,,coordinate transfer,preSMA right,52,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"30,37,30","30,37,35",Talairach,,,,,,,,coordinate transfer,right DLPFC,46,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"30,37,30","30,37,35",Talairach,,,,,,,,coordinate transfer,right DLPFC,46,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.56,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.56,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-48,-2,39","-48,4,42",Talairach,,,,,,,,coordinate transfer,PMv left,59,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.56,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"3,12,38","3,10,42",Talairach,,,,,,,,coordinate transfer,preSMA right,53,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",reach vs grasp cross-left and right,0.53,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"54,-3,35","55,-5,38",Talairach,,,,,,,,coordinate transfer,PMv right,48,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"54,-3,35","55,-5,38",Talairach,,,,,,,,coordinate transfer,PMv right,48,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-8,13,33","-8,12,37",Talairach,,,,,,,,coordinate transfer,preSMA left,68,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-32,34,35","-32,33,39",Talairach,,,,,,,,coordinate transfer,left DLPFC,54,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-48,-2,39","-48,4,42",Talairach,,,,,,,,coordinate transfer,PMv left,59,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-8,13,33","-8,12,37",Talairach,,,,,,,,coordinate transfer,preSMA left,68,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-8,13,33","-8,12,37",Talairach,,,,,,,,coordinate transfer,preSMA left,68,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-8,13,33","-8,12,37",Talairach,,,,,,,,coordinate transfer,preSMA left,68,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grasp vs reach left,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",grap vs reach right,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-48,-2,39","-48,4,42",Talairach,,,,,,,,coordinate transfer,PMv left,59,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"-28,-11,55","-28,-14,59",Talairach,,,,,,,,coordinate transfer,PMd left,73,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right grasping,0.6,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,39,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right cross-grasping and reaching,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,40,NA,,
13,2013,Where One Hand Meets the Other: Limb-Specific and Action- Dependent Movement Plans Decoded from Preparatory Signals in Single Human Frontoparietal Brain Areas,Response,"Figure 6,7,8",left vs right reaching,0.64,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,coregistered,None,Normalized Temporally,11,,,"26,-11,55","26,8,60",Talairach,,,,,,,,coordinate transfer,PMd right,63,39,NA,,
16,2012,Multi-voxel patterns of visual category representation during episodic encoding are predictive of subsequent memory.,Perceptual,Table 1,Image sub-categories natural vs manmade scenes,0.495,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.4mmx3.4mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,18,,,,,,AAL,,Frontal_Sup_Orb_L; Frontal_Mid_Orb_L;Frontal_Sup_Orb_R; Frontal_Mid_Orb_R,,,,,They used AAL,"aalFrontal sup-orb, Frontal-mid-orb",1198,70,NA,,
16,2012,Multi-voxel patterns of visual category representation during episodic encoding are predictive of subsequent memory.,Perceptual,Table 1,Image sub-categories male vs female faces,0.502,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.4mmx3.4mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,18,,,,,,AAL,,Frontal_Sup_Orb_L; Frontal_Mid_Orb_L;Frontal_Sup_Orb_R; Frontal_Mid_Orb_R,,,,,They used AAL,"aalFrontal sup-orb, Frontal-mid-orb",1198,70,NA,,
16,2012,Multi-voxel patterns of visual category representation during episodic encoding are predictive of subsequent memory.,Perceptual,Table 1,Image sub-categories natural vs manmade scenes,0.506,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.4mmx3.4mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,18,,,,,,AAL,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,They used AAL,"aal cingulum-Ant, frontal-sup-med,frontal-med-orb",2980,70,NA,,
16,2012,Multi-voxel patterns of visual category representation during episodic encoding are predictive of subsequent memory.,Perceptual,Table 1,Image sub-categories natural vs manmade scenes,0.515,,2,0,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.4mmx3.4mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,18,,,,,,AAL,,Frontal_Inf_Orb_L; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Orb_R; Frontal_Inf_Tri_R; Frontal_Inf_Oper_R,,,,,They used AAL,"aal Frontal-Inf-Orb, Frontal-Inf-tri, Frontal-Inf-Oper",3398,70,NA,,
16,2012,Multi-voxel patterns of visual category representation during episodic encoding are predictive of subsequent memory.,Perceptual,Table 1,Image sub-categories natural vs manmade scenes,0.532,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3.4mmx3.4mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,18,,,,,,AAL,,Frontal_Sup_L; Frontal_Sup_R,,,,,They used AAL,aal Frontal-Sup,2314,70,NA,,
